1,1.0,1,0.40625,0.84375,1.0,1.0
1,1.0,2,0.5,0.53125,1.0,0.8125
2,1.0,1,0.46875,0.75,0.7333333333333333,0.96875
2,1.0,2,0.40625,0.53125,0.26666666666666666,0.78125
3,1.0,1,0.5625,0.8064516129032258,0.6,0.875
3,1.0,2,0.3125,0.6129032258064516,0.65,0.6875
4,1.0,1,0.34375,0.65625,0.6190476190476191,0.875
4,1.0,2,0.4375,0.625,0.2857142857142857,0.6875
5,1.0,1,0.6111111111111112,0.6,0.6,0.65
5,1.0,2,0.3888888888888889,0.3,0.1,0.5
6,1.0,1,0.45161290322580644,0.6875,0.5769230769230769,0.625
6,1.0,2,0.03225806451612903,0.1875,0.038461538461538464,0.0625
7,1.0,1,0.46875,0.59375,0.7857142857142857,0.78125
7,1.0,2,0.21875,0.5625,0.35714285714285715,0.65625
8,1.0,1,0.59375,0.8125,0.7222222222222222,0.9375
8,1.0,2,0.375,0.375,0.1111111111111111,0.6875
9,1.0,1,0.53125,0.84375,0.7272727272727273,0.9375
9,1.0,2,0.4375,0.625,0.36363636363636365,0.5
10,1.0,1,0.53125,0.75,0.6363636363636364,0.71875
10,1.0,2,0.125,0.40625,0.2727272727272727,0.5
11,1.0,1,0.53125,0.6129032258064516,0.6818181818181818,0.7586206896551724
11,1.0,2,0.40625,0.45161290322580644,0.3181818181818182,0.7241379310344828
12,1.0,1,0.4827586206896552,0.625,0.0,0.6451612903225806
12,1.0,2,0.034482758620689655,0.0,0.0,0.06451612903225806
13,1.0,1,0.375,0.71875,0.8636363636363636,0.84375
13,1.0,2,0.34375,0.625,0.4090909090909091,0.53125
14,1.0,1,0.53125,0.75,0.7,0.8064516129032258
14,1.0,2,0.34375,0.59375,0.5,0.5483870967741935
15,1.0,1,0.53125,0.625,0.75,0.90625
15,1.0,2,0.53125,0.40625,0.25,0.59375
16,1.0,1,0.4,0.8387096774193549,0.7307692307692307,0.90625
16,1.0,2,0.5333333333333333,0.5161290322580645,0.19230769230769232,0.78125
17,1.0,1,0.34375,0.71875,0.75,0.6875
17,1.0,2,0.28125,0.5,0.5,0.40625
18,1.0,1,0.4,0.7419354838709677,0.8181818181818182,0.84375
18,1.0,2,0.4,0.5483870967741935,0.2727272727272727,0.59375
19,1.0,1,0.5,0.875,0.7037037037037037,0.9375
19,1.0,2,0.3125,0.46875,0.2222222222222222,0.84375
20,1.0,1,0.40625,0.8064516129032258,0.8125,0.9354838709677419
20,1.0,2,0.40625,0.5806451612903226,0.3125,0.6451612903225806
21,1.0,1,0.625,0.65625,0.7692307692307693,0.5625
21,1.0,2,0.09375,0.09375,0.23076923076923078,0.21875
22,1.0,1,0.46875,0.8125,0.8181818181818182,0.84375
22,1.0,2,0.1875,0.46875,0.45454545454545453,0.75
23,1.0,1,0.34375,0.9375,0.8888888888888888,0.9375
23,1.0,2,0.625,0.65625,0.3333333333333333,0.875
24,1.0,1,0.2916666666666667,0.9583333333333334,0.95,1.0
24,1.0,2,0.5416666666666666,0.75,0.6,0.8333333333333334
25,1.0,1,0.53125,0.84375,0.7391304347826086,0.8125
25,1.0,2,0.1875,0.625,0.4782608695652174,0.75
26,1.0,1,0.5483870967741935,0.8125,0.9333333333333333,0.9375
26,1.0,2,0.45161290322580644,0.40625,0.6333333333333333,0.71875
27,1.0,1,0.46875,0.6875,0.8571428571428571,0.9375
27,1.0,2,0.5,0.46875,0.4642857142857143,0.78125
28,1.0,1,0.53125,0.6875,0.8,0.90625
28,1.0,2,0.375,0.40625,0.3333333333333333,0.40625
29,1.0,1,0.59375,0.90625,0.0,0.875
29,1.0,2,0.46875,0.59375,0.0,0.78125
30,1.0,1,0.41935483870967744,0.7241379310344828,0.7407407407407407,0.9375
30,1.0,2,0.25806451612903225,0.41379310344827586,0.48148148148148145,0.78125
31,1.0,1,0.7,0.625,0.5454545454545454,0.71875
31,1.0,2,0.3,0.25,0.13636363636363635,0.375
32,1.0,1,0.625,0.5625,0.5666666666666667,0.625
32,1.0,2,0.34375,0.4375,0.3333333333333333,0.34375
33,1.0,1,0.4375,0.8125,0.7777777777777778,0.90625
33,1.0,2,0.3125,0.5,0.48148148148148145,0.75
34,1.0,1,0.6875,0.75,1.0,0.9375
34,1.0,2,0.46875,0.59375,0.0,0.8125
35,1.0,1,0.5161290322580645,0.8064516129032258,0.7857142857142857,0.96875
35,1.0,2,0.5161290322580645,0.5483870967741935,0.5714285714285714,0.75
36,1.0,1,0.3125,0.6875,0.6818181818181818,0.78125
36,1.0,2,0.1875,0.53125,0.3181818181818182,0.59375
37,1.0,1,0.59375,0.71875,0.8571428571428571,0.78125
37,1.0,2,0.375,0.5,0.42857142857142855,0.625
38,1.0,1,0.4838709677419355,0.7666666666666667,0.8695652173913043,0.7741935483870968
38,1.0,2,0.3225806451612903,0.5,0.43478260869565216,0.41935483870967744
39,1.0,1,0.53125,0.8125,0.875,0.8125
39,1.0,2,0.15625,0.6875,0.3333333333333333,0.59375
40,1.0,1,0.5161290322580645,0.9032258064516129,1.0,1.0
40,1.0,2,0.45161290322580644,0.45161290322580644,0.625,0.8125
41,1.0,1,0.21875,0.625,0.6842105263157895,0.875
41,1.0,2,0.21875,0.34375,0.42105263157894735,0.5
42,1.0,1,0.3870967741935484,0.6,0.4782608695652174,0.75
42,1.0,2,0.0967741935483871,0.5,0.17391304347826086,0.21875
43,1.0,1,0.5625,0.7666666666666667,0.7142857142857143,0.84375
43,1.0,2,0.40625,0.6666666666666666,0.2857142857142857,0.75
44,1.0,1,0.34375,0.71875,0.8,0.875
44,1.0,2,0.21875,0.375,0.0,0.1875
45,1.0,1,0.4375,0.5806451612903226,0.625,0.8125
45,1.0,2,0.1875,0.25806451612903225,0.20833333333333334,0.53125
46,1.0,1,0.5,0.71875,0.6,0.875
46,1.0,2,0.21875,0.53125,0.25,0.625
47,1.0,1,0.5625,0.65625,1.0,0.71875
47,1.0,2,0.21875,0.21875,0.0,0.40625
48,1.0,1,0.5333333333333333,0.59375,0.8888888888888888,0.875
48,1.0,2,0.36666666666666664,0.375,0.16666666666666666,0.5625
49,1.0,1,0.40625,0.7931034482758621,0.9230769230769231,0.96875
49,1.0,2,0.34375,0.6206896551724138,0.0,0.46875
50,1.0,1,0.625,0.9354838709677419,0.8125,0.78125
50,1.0,2,0.40625,0.5483870967741935,0.4375,0.59375
51,1.0,1,0.34375,0.8125,0.8387096774193549,0.84375
51,1.0,2,0.375,0.6875,0.41935483870967744,0.84375
52,1.0,1,0.5625,0.7741935483870968,0.95,0.8387096774193549
52,1.0,2,0.53125,0.5806451612903226,0.55,0.7096774193548387
53,1.0,1,0.5172413793103449,0.6333333333333333,0.5909090909090909,0.75
53,1.0,2,0.034482758620689655,0.16666666666666666,0.13636363636363635,0.5357142857142857
54,1.0,1,0.4375,0.78125,0.8,0.9375
54,1.0,2,0.5625,0.53125,0.4666666666666667,0.78125
55,1.0,1,0.5,0.78125,1.0,0.8387096774193549
55,1.0,2,0.375,0.5,1.0,0.4838709677419355
